Date,Close,Volume
24-04-22,2922.732666,9696829579
25-04-22,3009.393555,22332690614
26-04-22,2808.29834,19052045399
27-04-22,2888.929688,17419284041
28-04-22,2936.940918,18443524633
29-04-22,2815.601807,18771041399
30-04-22,2730.186768,13520941867
01-05-22,2827.756104,15332730152
02-05-22,2857.4104,18609741545
03-05-22,2783.476318,13026093219
04-05-22,2940.644775,18186749944
05-05-22,2749.213135,22642925048
06-05-22,2694.979736,21027599270
07-05-22,2636.093018,13369276367
08-05-22,2517.459961,20802269935
09-05-22,2245.43042,36333567678
10-05-22,2343.510986,38202099639
11-05-22,2072.108643,45743399154
12-05-22,1961.701538,42463486402
13-05-22,2014.418213,24816096567
14-05-22,2056.273926,15457044616
15-05-22,2145.706787,14846088335
16-05-22,2022.725952,21459552191
17-05-22,2090.40918,18509929297
18-05-22,1916.656128,17740965589
19-05-22,2018.336182,18734247914
20-05-22,1961.315674,15892482289
21-05-22,1974.518311,8546822406
22-05-22,2043.170166,10941123403
23-05-22,1972.181885,16434529708
24-05-22,1978.982788,13057109007
25-05-22,1944.827881,13364545730
26-05-22,1803.91333,23458681818
27-05-22,1724.922852,25470760032
28-05-22,1757.941772,23214777872
29-05-22,1812.031006,10642556101
30-05-22,1996.441284,19580808705
31-05-22,1942.328003,18363115560
01-06-22,1823.569336,21037797760
02-06-22,1834.150513,17065041354
03-06-22,1775.078613,14878001811
04-06-22,1801.609497,8677951273
05-06-22,1805.204956,8850385937
06-06-22,1859.289673,16518471852
07-06-22,1814.04834,24020076750
08-06-22,1793.572266,18041476023
09-06-22,1789.82605,12013083393
10-06-22,1665.042236,18504740451
11-06-22,1529.663452,21127089064
12-06-22,1445.216553,23465074882
13-06-22,1204.582764,45162788786
14-06-22,1211.662842,33327826525
15-06-22,1233.206421,37539999450
16-06-22,1067.730713,18907671369
17-06-22,1086.519287,14591486540
18-06-22,993.63678,21655406608
19-06-22,1127.656494,21795481981
20-06-22,1127.642456,19739691429
21-06-22,1124.824585,15632089439
22-06-22,1051.421875,15010593493
23-06-22,1143.386719,14657862919
24-06-22,1226.844727,16981552654
25-06-22,1243.446899,12481946184
26-06-22,1199.831665,12096607824
27-06-22,1193.680664,12492225250
28-06-22,1144.579224,14023205651
29-06-22,1098.943848,15386286815
30-06-22,1067.298828,16350755497
01-07-22,1059.767334,17499453625
02-07-22,1066.512817,9935603640
03-07-22,1073.766968,8557248150
04-07-22,1151.059082,13670889311
05-07-22,1134.541016,16195518291
06-07-22,1186.973999,15373536703
07-07-22,1237.593384,14230795894
08-07-22,1222.506226,16315929082
09-07-22,1216.978271,8821353104
10-07-22,1168.401611,10984558039
11-07-22,1097.236572,12064180410
12-07-22,1038.19165,12583282453
13-07-22,1113.587158,18302588147
14-07-22,1191.526245,16688640823
15-07-22,1233.12915,17411448225
16-07-22,1352.626465,18364013796
17-07-22,1338.635742,16079711737
18-07-22,1578.717896,27440420623
19-07-22,1542.97522,27753529276
20-07-22,1520.200684,22942708340
21-07-22,1576.749512,20009556587
22-07-22,1537.405151,18926100582
23-07-22,1549.297485,14998811383
24-07-22,1599.476685,17217849557
25-07-22,1445.383423,20585056021
26-07-22,1441.806763,18238563509
27-07-22,1636.232666,23007524016
28-07-22,1725.46814,27231399966
29-07-22,1727.406982,23249531113
30-07-22,1695.969482,15576977870
31-07-22,1681.517334,14200735370
01-08-22,1635.195801,16191371176
02-08-22,1632.945435,20426082309
03-08-22,1618.874512,16786218830
04-08-22,1608.205811,14467440626
05-08-22,1732.254639,18546491876
06-08-22,1691.658081,11757911705
07-08-22,1699.35083,10252090340
08-08-22,1775.516113,16841424404
09-08-22,1703.025024,16368619692
10-08-22,1851.742676,23512477984
11-08-22,1881.224121,23826986482
12-08-22,1957.24646,17168141904
13-08-22,1981.336548,16038975216
14-08-22,1936.802002,14062754456
15-08-22,1904.228149,20349931313
16-08-22,1878.139404,15637578930
17-08-22,1832.999634,20308508124
18-08-22,1847.007813,14999352229
19-08-22,1612.987305,25906358731
20-08-22,1577.003784,18334580263
21-08-22,1619.31897,15849221752
22-08-22,1622.505859,18557078599
23-08-22,1662.769897,18322041914
24-08-22,1657.059204,16780932907
25-08-22,1696.457031,14818795695
26-08-22,1507.782837,26713710143
27-08-22,1491.39502,18120831899
28-08-22,1430.547363,12823572918
29-08-22,1553.037354,17965837488
30-08-22,1523.838867,21835784470
31-08-22,1553.684937,20591680941
01-09-22,1586.176758,16434276817
02-09-22,1577.220459,17708478709
03-09-22,1556.872681,9516825994
04-09-22,1577.641602,8884144998
05-09-22,1617.183228,13060541168
06-09-22,1561.748535,22946059125
07-09-22,1629.906372,19560363854
08-09-22,1635.347656,17621046717
09-09-22,1719.085449,20242323690
10-09-22,1776.203735,13130928217
11-09-22,1761.800049,12464301922
12-09-22,1713.765259,17688391310
13-09-22,1580.787964,23066821734
14-09-22,1634.755005,17897150206
15-09-22,1471.693481,26946275878
16-09-22,1432.447754,16764804299
17-09-22,1469.741699,10798098671
18-09-22,1335.329102,15762284723
19-09-22,1377.541382,18712714223
20-09-22,1324.388184,14722317220
21-09-22,1252.607788,20643507800
22-09-22,1327.680176,18461527259
23-09-22,1328.259521,18771106339
24-09-22,1317.993286,12098209717
25-09-22,1294.216797,11802651633
26-09-22,1335.32019,16034549271
27-09-22,1330.127686,17870598937
28-09-22,1337.410889,18994979566
29-09-22,1335.652344,13796915736
30-09-22,1327.978638,14250100093
01-10-22,1311.644409,6227961237
02-10-22,1276.093506,7578351650
03-10-22,1323.439209,10153070907
04-10-22,1362.126587,10139774963
05-10-22,1352.837158,9774451820
06-10-22,1351.709473,12033514861
07-10-22,1332.516968,10061619355
08-10-22,1315.500488,5804676208
09-10-22,1322.604248,5486230123
10-10-22,1291.337646,8794491050
11-10-22,1279.575684,9274845260
12-10-22,1294.906372,8355638578
13-10-22,1288.123901,17499038202
14-10-22,1297.422119,13113767755
15-10-22,1274.871704,6798512624
16-10-22,1306.296631,7491625206
17-10-22,1331.713623,9401189650
18-10-22,1310.447021,10416747806
19-10-22,1285.744263,8350692785
20-10-22,1283.200928,9009111996
21-10-22,1299.946411,10412565245
22-10-22,1314.299194,7175324564
23-10-22,1363.447021,9909510925
24-10-22,1344.998535,13092820173
25-10-22,1461.665405,25367291294
26-10-22,1566.56665,32705548427
27-10-22,1514.374878,22813499245
28-10-22,1555.477905,19974623205
29-10-22,1619.698486,21618154775
30-10-22,1590.783325,13930073427
31-10-22,1572.714478,19306919714
01-11-22,1579.70459,14507311208
02-11-22,1519.711792,23254218281
03-11-22,1531.541748,14248351007
04-11-22,1645.093384,20806964347
05-11-22,1627.968018,11006973190
06-11-22,1572.234741,11632744705
07-11-22,1568.591309,15279963349
08-11-22,1332.835571,42048003440
09-11-22,1100.1698,38864492427
10-11-22,1299.4646,28581002122
11-11-22,1287.221069,20920539099
12-11-22,1259.693359,19216781312
