Date,Umichigan_survey_change,ISM_Manufacturing_change,SPX_change,NASDAQ_change,Inflation_CPI_change,Inflation_PCE_change,10yr_bond_change,Fed_funds_rate_change,2yr_bond_change,Inflations_expectations_change,Inflation_surprises_change,Economic_surprises_change,Hourly_earnings_change,MS_Market_Sentiment_change,VIX_change,SOFR_change
2005-12-07,0.0,0.0,-0.0050091002611381,-0.0038703798722553584,0.0,0.0,0.0002999999999999947,0.0,0.0001000000000000098,,0.0,-0.0002999999999999999,,,0.009587312362760114,
2005-12-08,0.0,0.0,-0.0012168255962843322,-0.0024644650778639088,0.0,0.0,-0.0005000000000000004,0.0,-0.0004000000000000045,,0.0,0.00010000000000000005,,,0.0004295368608200345,
2005-12-09,0.0,0.0,0.0028108676264491095,0.0045716371535660105,0.0,0.0,0.0005999999999999964,0.0,0.0004000000000000045,,0.0,0.00019999999999999987,,,-0.007521684247547844,
2005-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2005-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2005-12-12,0.0,0.0,0.0008416906866133278,0.0018699622905706814,0.0,0.0,0.00030000000000000165,0.0,0.0002999999999999947,,0.0,0.0,,,-0.003232535508053136,
2005-12-13,0.0,0.0,0.005553660258800663,0.0017912824255290616,0.0,0.0,-0.00030000000000000165,0.0025000000000000022,-0.0002999999999999947,,0.0,0.0,,,-0.005357218187542867,
2005-12-14,0.0,0.0,0.004189580489652345,-0.0010640176600440476,0.0,0.0,-0.0005999999999999964,0.0,-0.0004000000000000045,,0.0,0.0,,,-0.009588385125206211,
2005-12-15,0.0,0.0,-0.001414271571569925,-0.0008662638834256997,0.0,0.0,0.0,0.0,-0.00010000000000000286,,0.0,0.0008000000000000001,,,0.003838505958411065,
2005-12-16,0.0,0.0,-0.0028482855209530644,-0.0036051897037552294,0.0,0.0,-0.00030000000000000165,0.0,0.0,,0.0,0.0,,,-0.0007640943158201408,
2005-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2005-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2005-12-19,0.0,0.0,-0.005839093520184191,-0.013203224889899223,0.0,0.0,0.00010000000000000286,0.0,0.00020000000000000573,,0.0,-0.00010000000000000026,,,0.010539863101296176,
2005-12-20,0.0,0.0,-0.00023811035621323917,-0.00014396645581571388,0.0,0.0,0.0001999999999999988,0.0,0.00030000000000000165,,0.0,0.0002999999999999999,,,-0.002827982195105383,
2005-12-21,0.0,0.0,0.002524570902335599,0.004157629970932497,0.0,0.0,0.00030000000000000165,0.0,0.0003999999999999976,,0.0,0.0,,,-0.005728929218082712,
2005-12-22,0.0,0.0,0.004212860310421229,0.0066452775064300695,0.0,0.0,-0.0006000000000000033,0.0,-0.0006000000000000033,,0.0,-9.99999999999994e-05,,,-0.008005345808563158,
2005-12-23,0.0,0.0,0.00042582720878159286,0.0013042568629284546,0.0,0.0,-0.0005999999999999964,0.0,-0.00030000000000000165,,0.0,9.99999999999994e-05,,,-0.0003118914676674689,
2005-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2005-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2005-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2005-12-27,0.0,0.0,-0.009553387038292449,-0.0100159152136996,0.0,0.0,-0.00030000000000000165,0.0,-9.999999999999593e-05,,0.0,0.0,,,0.019678619854657686,
2005-12-28,0.0,0.0,0.0012972129816799516,0.000920566350381069,0.0,0.0,0.00030000000000000165,0.0,0.0001999999999999988,,0.0,0.0,,,-0.0032494164754386934,
2005-12-29,0.0,0.0,-0.0029805193256873252,-0.004836379624395537,0.0,0.0,-0.00020000000000000573,0.0,0.0,,0.0,-0.0002999999999999999,,,0.0038368901895561303,
2005-12-30,0.0,0.0,-0.004886720556113722,-0.005788581527031322,0.0,0.0,0.0003999999999999976,0.0,0.0004000000000000045,,0.0,0.0,,,0.006684554572787771,
2005-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-02,0.12132352941176472,-0.02821869488536155,0.0,0.0,0.005,0.002,0.0,0.0,0.0,,-0.16579999999999998,0.0,,,0.0,
2006-01-03,0.0,0.0,0.016430476892388857,0.017421507989769935,0.0,0.0,-0.0002999999999999947,0.0,-0.0008000000000000021,,0.0,-0.0006999999999999999,,,-0.013652669955231456,
2006-01-04,0.0,0.0,0.003672761664565094,0.008788897109290872,0.0,0.0,-0.0001999999999999988,0.0,-0.00020000000000000573,,0.0,0.00010000000000000005,,,0.003427920636174586,
2006-01-05,0.0,0.0,1.5705243980868033e-05,0.00592455797760949,0.0,0.0,9.999999999999593e-05,0.0,0.00020000000000000573,,0.0,-0.0002000000000000001,,,-0.0008908715857425809,
2006-01-06,0.0,0.0,0.009399440902094991,0.012626983534413494,0.0,0.0,0.00020000000000000573,0.0,0.0002999999999999947,,0.0,0.00010000000000000005,,,-0.004640955380464773,
2006-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-09,0.0,0.0,0.00365630712979903,0.005668757210641973,0.0,0.0,0.0,0.0,-9.999999999999593e-05,,0.0,-0.00010000000000000005,,,0.00195406731670561,
2006-01-10,0.0,0.0,-0.00035654768825332805,0.0007029831499683059,0.0,0.0,0.0004999999999999935,0.0,0.0004999999999999935,,0.0,0.0,,,-0.004071405286563967,
2006-01-11,0.0,0.0,0.0034814567841885413,0.0047579644187008,0.0,0.0,0.0003000000000000086,0.0,0.00030000000000000165,,0.0,0.0,,,0.0012115671051429189,
2006-01-12,0.0,0.0,-0.006274243150102832,-0.0062924644842495825,0.0,0.0,-0.0005000000000000004,0.0,-0.0004999999999999935,,0.0,0.0,,,0.003907302442805682,
2006-01-13,0.0,0.0,0.0012052314822013077,0.00015107761504551398,0.0,0.0,-0.0005000000000000074,0.0,-0.0004000000000000045,,0.0,-0.00039999999999999975,,,0.0004479109886906252,
2006-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-17,0.0,0.0,-0.0036346409238821042,-0.00619324655595066,0.0,0.0,-0.0002999999999999947,0.0,-9.999999999999593e-05,,0.0,0.0,,,0.009996756932427131,
2006-01-18,0.0,0.0,-0.0038973287708604643,-0.010010031745480319,0.0,0.0,9.999999999999593e-05,0.0,0.0,,0.0,9.999999999999983e-05,,,0.004891321465252008,
2006-01-19,0.0,0.0,0.005563685021871212,0.009725219771542948,0.0,0.0,0.0004000000000000045,0.0,0.0005000000000000004,,0.0,-0.00039999999999999996,,,-0.003878634002464354,
2006-01-20,0.0,0.0,-0.018334059640166767,-0.023507587507222594,0.0,0.0,-0.00020000000000000573,0.0,-0.00020000000000000573,,0.0,9.999999999999983e-05,,,0.03545431456924264,
2006-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-23,0.0,0.0,0.0018628912071534387,0.000342572407349806,0.0,0.0,0.00010000000000000286,0.0,0.0,,0.0,-0.00019999999999999987,,,-0.008346528436347811,
2006-01-24,0.0,0.0,0.002397474343859507,0.007462852517489793,0.0,0.0,0.0002999999999999947,0.0,0.00030000000000000165,,0.0,0.0,,,-0.008400425191336491,
2006-01-25,0.0,0.0,-0.0017207899846863883,-0.002030680940293572,0.0,0.0,0.0009000000000000119,0.0,0.0007000000000000062,,0.0,-0.0004000000000000001,,,-0.006080904646052043,
2006-01-26,0.0,0.0,0.007235031786696933,0.009886537057925748,0.0,0.0,0.00039999999999999064,0.0,0.00030000000000000165,,0.0,0.0,,,-0.006327618558920001,
2006-01-27,0.0,0.0,0.0077639873452501895,0.009299167761717131,0.0,0.0,-9.999999999999593e-05,0.0,9.999999999999593e-05,,0.0,0.0,,,-0.006443325893998042,
2006-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-01-30,0.0,0.0,0.0011528993861589232,0.0011066603594260815,0.0,0.0,0.0001999999999999988,0.0,0.0001999999999999988,,0.0,0.00010000000000000015,,,0.006017440295836951,
2006-01-31,-0.003278688524590123,-0.001814882032667886,-0.0039760348583879335,-0.0004161645237084066,0.006,0.005,-0.00010000000000000286,0.0024999999999999953,9.999999999999593e-05,,-0.06699999999999998,-0.0002000000000000001,,,0.00786676617297083,
2006-02-01,0.0,0.0,0.0018514323211649142,0.002055667831834196,0.0,0.0,0.0003999999999999976,0.0,0.0005000000000000074,,0.0,0.0005,,,-0.008293167683992742,
2006-02-02,0.0,0.0,-0.009060711445191383,-0.012546741915379744,0.0,0.0,0.0,0.0,0.00019999999999999185,,0.0,0.00010000000000000005,,,0.012162752964525292,
2006-02-03,0.0,0.0,-0.005358660413584682,-0.00832321603106645,0.0,0.0,-0.0003999999999999976,0.0,-0.00019999999999999185,,0.0,0.0,,,-0.003730669589464164,
2006-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-02-06,0.0,0.0,0.0007832092592738871,-0.0016706591590130992,0.0,0.0,0.00020000000000000573,0.0,0.0003999999999999976,,0.0,0.0,,,0.0011094017053557281,
2006-02-07,0.0,0.0,-0.008094733680099941,-0.006127147157782953,0.0,0.0,0.00030000000000000165,0.0,-0.00010000000000000286,,0.0,0.0,,,0.00753677011797943,
2006-02-08,0.0,0.0,0.00866287317298653,0.009808638015821991,0.0,0.0,0.00019999999999999185,0.0,0.00030000000000000165,,0.0,0.0,,,-0.010456278051888868,
2006-02-09,0.0,0.0,-0.0014775016789793094,-0.0049007931256561665,0.0,0.0,-0.0004999999999999935,0.0,0.00020000000000000573,,0.0,-0.00030000000000000003,,,0.004025511754050304,
2006-02-10,0.0,0.0,0.002539999050467756,0.0026641606120920702,0.0,0.0,0.0003999999999999976,0.0,0.0002999999999999878,,0.0,0.0,,,-0.0034675832324547184,
2006-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-02-13,0.0,0.0,-0.0032596942359450765,-0.009757369975418761,0.0,0.0,0.0,0.0,-9.999999999999593e-05,,0.0,0.0,,,0.006628695835860288,
2006-02-14,0.0,0.0,0.010032782731260736,0.009982989628584571,0.0,0.0,0.00030000000000000165,0.0,9.999999999999593e-05,,0.0,0.0010999999999999998,,,-0.015376518128902228,
2006-02-15,0.0,0.0,0.0035044256113145877,0.006303681862989796,0.0,0.0,-0.00010000000000000286,0.0,0.0001000000000000098,,0.0,0.0,,,0.000856095856976713,
2006-02-16,0.0,0.0,0.00732812500000013,0.007994974587402393,0.0,0.0,-0.0001999999999999988,0.0,0.0,,0.0,0.0009000000000000004,,,-0.01203460893502839,
2006-02-17,0.0,0.0,-0.0016597124199227986,-0.005347267315427784,0.0,0.0,-0.0003999999999999976,0.0,-0.00020000000000000573,,0.0,-0.00010000000000000026,,,0.00773298210132084,
2006-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-02-21,0.0,0.0,-0.0032705633759050334,-0.008499973711421527,0.0,0.0,0.00019999999999999185,0.0,0.00030000000000000165,,0.0,0.00039999999999999975,,,0.005723830052901613,
2006-02-22,0.0,0.0,0.007513464221413413,0.00893078092409949,0.0,0.0,-0.0003999999999999976,0.0,-0.0003999999999999976,,0.0,0.0,,,-0.007604540283889016,
2006-02-23,0.0,0.0,-0.0037751320909436004,-0.0016862520092677524,0.0,0.0,0.00030000000000000165,0.0,0.0005999999999999964,,0.0,0.0,,,-0.00014509525323747052,
2006-02-24,0.0,0.0,0.001273499561263991,0.0033869750627379958,0.0,0.0,0.00020000000000000573,0.0,0.0,,0.0,-0.00039999999999999975,,,-0.0060024459428291155,
2006-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-02-27,0.0,0.0,0.0036372660788099864,0.0088061424373862,0.0,0.0,0.00019999999999999185,0.0,0.0,,0.0,-0.00010000000000000026,,,0.0019146730147688862,
2006-02-28,-0.049342105263157854,0.014545454545454417,-0.010400890180199518,-0.011178148215570505,-0.005,-0.004,-0.0003999999999999976,0.0,-0.0005000000000000004,,0.0958,-0.0006999999999999999,,,0.010842470794021897,
2006-03-01,0.0,0.0,0.008261365233551476,0.014574448033874088,0.0,0.0,0.00030000000000000165,0.0,0.00030000000000000165,,0.0,0.0,,,-0.011577606375745397,
2006-03-02,0.0,0.0,-0.0016263436696507538,-0.0015250751736770596,0.0,0.0,0.0005000000000000004,0.0,0.00010000000000000286,,0.0,-0.00010000000000000005,,,0.0026391003432132965,
2006-03-03,0.0,0.0,-0.0014816078936346067,-0.00368221330875651,0.0,0.0,0.0004999999999999935,0.0,0.00030000000000000165,,0.0,0.0,,,0.0034874739433378155,
2006-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-03-06,0.0,0.0,-0.00696845163645976,-0.007196212976634975,0.0,0.0,0.0007000000000000062,0.0,0.0002999999999999878,,0.0,0.00010000000000000005,,,0.01109903663568329,
2006-03-07,0.0,0.0,-0.001861906028507443,-0.00772080856331725,0.0,0.0,-0.00030000000000000165,0.0,-0.00019999999999999185,,0.0,0.00010000000000000005,,,-0.0011224284583510324,
2006-03-08,0.0,0.0,0.002029971470671077,-0.00040557578536226657,0.0,0.0,0.00010000000000000286,0.0,-0.00030000000000000165,,0.0,0.0,,,-0.004810361997459045,
2006-03-09,0.0,0.0,-0.004880834122036548,-0.007823732281936668,0.0,0.0,-0.00010000000000000286,0.0,-9.999999999999593e-05,,0.0,-0.00010000000000000005,,,0.005091300799612231,
2006-03-10,0.0,0.0,0.007349300047947205,0.005476237042832066,0.0,0.0,0.0003999999999999976,0.0,0.0001999999999999988,,0.0,-0.00010000000000000005,,,-0.011851586734127006,
2006-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-03-13,0.0,0.0,0.0019897314252721454,0.002205973369171277,0.0,0.0,9.999999999999593e-05,0.0,-0.00010000000000000286,,0.0,0.0,,,-0.007043983559422762,
2006-03-14,0.0,0.0,0.010396143692616766,0.012734723404630666,0.0,0.0,-0.0007999999999999882,0.0,-0.000899999999999998,,0.0,-0.0005,,,-0.00947491383826854,
2006-03-15,0.0,0.0,0.004269815334340343,0.006942811098044288,0.0,0.0,0.0003999999999999976,0.0,0.0003999999999999976,,0.0,0.0007000000000000001,,,0.009178218394981508,
2006-03-16,0.0,0.0,0.001772804715200138,-0.005311786282787834,0.0,0.0,-0.000900000000000005,0.0,-0.0005000000000000004,,0.0,9.999999999999983e-05,,,0.009223755439075332,
2006-03-17,0.0,0.0,0.0014708924180093508,0.0030092713388647496,0.0,0.0,0.00030000000000000165,0.0,0.00010000000000000286,,0.0,-9.999999999999983e-05,,,0.0020165377130485496,
2006-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-03-20,0.0,0.0,-0.0016599732262383426,0.003308071173389715,0.0,0.0,-9.999999999999593e-05,0.0,0.00020000000000000573,,0.0,9.999999999999983e-05,,,-0.004772209442796271,
2006-03-21,0.0,0.0,-0.006014956937505644,-0.008590775719391042,0.0,0.0,0.0005999999999999964,0.0,0.0007999999999999952,,0.0,0.0,,,-0.0024844832866016686,
2006-03-22,0.0,0.0,0.006020520647841865,0.003975189933005829,0.0,0.0,-0.0001999999999999988,0.0,0.0,,0.0,0.0,,,-0.006067830125522089,
2006-03-23,0.0,0.0,-0.0025822963280818234,-0.001389280830095263,0.0,0.0,0.00030000000000000165,0.0,0.00039999999999999064,,0.0,0.0004000000000000002,,,-0.0005978815142960725,
2006-03-24,0.0,0.0,0.0009833521553082036,0.0055083364128427625,0.0,0.0,-0.0006000000000000033,0.0,-0.0005999999999999894,,0.0,-0.0004000000000000002,,,0.0002990743321865663,
2006-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-03-27,0.0,0.0,-0.0010284354733490764,0.0011933483798998168,0.0,0.0,0.00030000000000000165,0.0,0.0001999999999999988,,0.0,0.0,,,0.004011643922660513,
2006-03-28,0.0,0.0,-0.006445863200190471,-0.0048022525673913075,0.0,0.0,0.0008000000000000021,0.0025000000000000022,0.0005999999999999964,,0.0,0.00010000000000000026,,,0.0017677729472559411,
2006-03-29,0.0,0.0,0.0074774593649959975,0.014458918792255027,0.0,0.0,0.0001999999999999988,0.0,0.00010000000000000286,,0.0,0.0,,,-0.009386148387985183,
2006-03-30,0.0,0.0,-0.002026264688500312,0.0013003789920351672,0.0,0.0,0.0006000000000000033,0.0,0.00030000000000000165,,0.0,0.0,,,0.009239184878413076,
2006-03-31,0.025374855824682907,-0.026881720430107503,-0.004168429148240782,-0.000440016746268479,0.001,0.001,-0.0001000000000000098,0.0,-0.00010000000000000286,,-0.16040000000000001,0.0,,,-0.0026562864201749026,
2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-04-03,0.0,0.0,0.0023014604233759783,-0.0013035357873998343,0.0,0.0,0.0001000000000000098,0.0,0.0001999999999999988,,0.0,-0.00030000000000000014,,,0.0026562864201749026,
2006-04-04,0.0,0.0,0.006264399257210229,0.003688899920402111,0.0,0.0,0.0,0.0,-0.0001999999999999988,,0.0,0.0,,,-0.006380641668326248,
2006-04-05,0.0,0.0,0.004303413633091724,0.006135518641061433,0.0,0.0,-0.00020000000000000573,0.0,-0.0001999999999999988,,0.0,0.0,,,-0.00014983901332715766,
2006-04-06,0.0,0.0,-0.0019213760712434302,0.0006017586608750847,0.0,0.0,0.0006000000000000033,0.0,0.00030000000000000165,,0.0,0.00010000000000000005,,,0.0047619399615270175,
2006-04-07,0.0,0.0,-0.010343457801136657,-0.009380942498845912,0.0,0.0,0.0008000000000000021,0.0,0.0005999999999999964,,0.0,0.0,,,0.011764341686459345,
2006-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-04-10,0.0,0.0,0.0008568120416827529,-0.002458294499405711,0.0,0.0,-0.00030000000000000165,0.0,-0.00010000000000000286,,0.0,0.0,,,-0.0010010229983101193,
2006-04-11,0.0,0.0,-0.00773555656673941,-0.009823123770502429,0.0,0.0,-0.00030000000000000165,0.0,-0.00019999999999999185,,0.0,0.0,,,0.011413322544477134,
2006-04-12,0.0,0.0,0.0012047443610192499,0.001874174908563564,0.0,0.0,0.0006000000000000033,0.0,0.0003999999999999976,,0.0,0.0,,,-0.003343705556563936,
2006-04-13,0.0,0.0,0.0007685559687296006,0.00493804759189187,0.0,0.0,0.0005999999999999964,0.0,0.0005000000000000004,,0.0,9.999999999999983e-05,,,-0.005359180274651376,
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-04-17,0.0,0.0,-0.002939990070745857,-0.006427039134004997,0.0,0.0,-0.0003999999999999976,0.0,-0.0005000000000000004,,0.0,-0.0009,,,0.0028307153041803312,
2006-04-18,0.0,0.0,0.017365190262423003,0.019462088301978264,0.0,0.0,-0.0001999999999999988,0.0,-0.0006999999999999992,,0.0,-0.0002999999999999999,,,-0.017044096696681332,
2006-04-19,0.0,0.0,0.0017435858218941558,0.006255994974831758,0.0,0.0,0.00039999999999999064,0.0,9.999999999999593e-05,,0.0,0.0,,,-0.0011867834974682023,
2006-04-20,0.0,0.0,0.0011680013435833025,-0.00351346335537861,0.0,0.0,0.00020000000000000573,0.0,0.0003999999999999976,,0.0,-9.999999999999994e-05,,,0.0047223653594251624,
2006-04-21,0.0,0.0,-0.00013725161270650155,-0.00833421514888577,0.0,0.0,-0.00030000000000000165,0.0,0.00020000000000000573,,0.0,0.0,,,-0.0007335515736555664,
2006-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-04-24,0.0,0.0,-0.002417485205295611,-0.004046336528857886,0.0,0.0,-0.0002999999999999947,0.0,-0.00030000000000000165,,0.0,0.0,,,0.0023418394090681804,
2006-04-25,0.0,0.0,-0.004869621056333151,-0.001319973600527935,0.0,0.0,0.000899999999999998,0.0,0.0005999999999999964,,0.0,0.0006000000000000002,,,0.0,
2006-04-26,0.0,0.0,0.0028193033939190038,0.0014290005578680987,0.0,0.0,0.0002999999999999947,0.0,0.0005000000000000074,,0.0,0.0005999999999999998,,,0.00014583396959272354,
2006-04-27,0.0,0.0,0.00330164469400418,0.004850811825353407,0.0,0.0,-0.0002999999999999947,0.0,-0.000900000000000005,,0.0,-0.00010000000000000005,,,0.001164446692060117,
2006-04-28,0.0,0.0,0.0006795345570045352,-0.009543913516279479,0.0,0.0,-0.00020000000000000573,0.0,-0.0002999999999999947,,0.0,-0.0002999999999999999,,,-0.003652120070721021,
2006-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-05-01,-0.01687289088863897,0.016574585635359185,-0.004135478899138456,-0.007655312864628505,0.003,0.003,0.000899999999999998,0.0,0.000899999999999998,,-0.048,0.0006999999999999999,,,0.013677733581531404,
2006-05-02,0.0,0.0,0.006144699239191143,0.002191088992923529,0.0,0.0,-0.0002999999999999878,0.0,-0.0003999999999999976,,0.0,-9.999999999999983e-05,,,-0.007852830328899718,
2006-05-03,0.0,0.0,-0.004081601571721327,-0.002541301562013154,0.0,0.0,0.0002999999999999878,0.0,0.00019999999999999185,,0.0,9.999999999999983e-05,,,0.0,
2006-05-04,0.0,0.0,0.003364300187330471,0.008650286245046823,0.0,0.0,0.0001000000000000098,0.0,0.0003999999999999976,,0.0,-9.999999999999983e-05,,,-0.0018822867091644602,
2006-05-05,0.0,0.0,0.010295294341779337,0.008033908515856947,0.0,0.0,-0.0005000000000000074,0.0,-0.0004999999999999935,,0.0,0.00019999999999999966,,,-0.0035022961732650293,
2006-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-05-08,0.0,0.0,-0.0008297127685251704,0.0010330534413056647,0.0,0.0,0.0001000000000000098,0.0,0.00030000000000000165,,0.0,0.0,,,0.005528950532589227,
2006-05-09,0.0,0.0,0.0003623571331512476,-0.0028742126832096426,0.0,0.0,9.999999999999593e-05,0.0,9.999999999999593e-05,,0.0,0.00030000000000000035,,,-0.00014436765015973796,
2006-05-10,0.0,0.0,-0.0017281192930559408,-0.00748850636159526,0.0,0.0,0.0,0.0025000000000000022,0.00020000000000000573,,0.0,0.0,,,-0.003045747829005463,
2006-05-11,0.0,0.0,-0.012798125259855464,-0.020700293871782294,0.0,0.0,0.00030000000000000165,0.0,0.0,,0.0,-0.0004000000000000002,,,0.010191894906835586,
2006-05-12,0.0,0.0,-0.011241117373192888,-0.01272495269943219,0.0,0.0,0.0003999999999999976,0.0,0.0001999999999999988,,0.0,-0.0002999999999999999,,,0.023284223095301426,
2006-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-05-15,0.0,0.0,0.0025247049347913997,-0.002344258349749162,0.0,0.0,-0.0003999999999999976,0.0,-0.0001999999999999988,,0.0,-0.0005,,,-0.008321354908869982,
2006-05-16,0.0,0.0,-0.0018694476631905266,-0.004194735807587113,0.0,0.0,-0.0006000000000000033,0.0,-0.0003999999999999976,,0.0,0.0,,,-0.002998290998975084,
2006-05-17,0.0,0.0,-0.01684106247291184,-0.014952021640729729,0.0,0.0,0.0004999999999999935,0.0,9.999999999999593e-05,,0.0,0.0,,,0.03786038494421684,
2006-05-18,0.0,0.0,-0.006699099439511302,-0.007049822388195626,0.0,0.0,-0.0007999999999999952,0.0,-0.0003999999999999976,,0.0,-0.0002000000000000001,,,0.008952373837379901,
2006-05-19,0.0,0.0,0.004136914432442351,0.006219270565788415,0.0,0.0,0.0,0.0,0.0004999999999999935,,0.0,0.0,,,0.002298358610755169,
2006-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,
2006-05-22,0.0,0.0,-0.003914666582480297,-0.009581198607034103,0.0,0.0,-0.0001999999999999988,0.0,-0.00019999999999999185,,0.0,0.0,,,0.006463668075729623,
2006-05-23,0.0,0.0,-0.004349996434429126,-0.006489143341034342,0.0,0.0,-0.00030000000000000165,0.0,-0.00020000000000000573,,0.0,-0.0004999999999999999,,,0.006365908787446195,
